fl_dur,tot_fw_pk,tot_bw_pk,tot_l_fw_pkt,fw_pkt_l_max,fw_pkt_l_min,fw_pkt_l_avg,fw_pkt_l_std,bw_pkt_l_max,bw_pkt_l_min,bw_pkt_l_mean,bw_pkt_l_std,fw_fl_byt_s,bw_fl_byt_s,fw_fl_pkt_s,bw_fl_pkt_s,fw_iat_tot,fw_iat_avg,fw_iat_std,fw_iat_max,fw_iat_min,bw_iat_tot,bw_iat_avg,bw_iat_std,bw_iat_max,bw_iat_min,fw_pkt_s,bw_pkt_s,pkt_size_avg
0.37775490647708565,0.1918714067756204,0.3580862001218723,0.2982170775677353,0.7620919790515849,0.5286345228090124,0.9750777581003406,0.8114162648122396,0.9672533966076772,0.8732132191551236,0.49683513968934845,0.7485403571109635,0.7113271371830792,0.3603630707043495,0.7028654356723228,0.7175742767736126,0.49297237088183726,0.8024548188247539,0.6632673221503441,0.8779845671997122,0.8168469771729165,0.4517515658578388,0.6011231402612811,0.787424820455689,0.8408910771394971,0.738104825756378,0.6766834544993547,0.28590744403764906,0.9280645746563558
0.7695223411194972,0.842936658431443,0.46143196628575234,0.7682710017912184,0.4842379444884168,0.561932557825459,0.3519686353169611,0.5547879359608214,0.6675257422206542,0.3150342496314069,0.21531396190499863,0.45281832725422044,0.49118549349998875,0.886738972192127,0.1652845725065834,0.0025172174500479594,0.9134636308288897,0.039261965017652445,0.5893450558589013,0.21117031995822566,0.6594282905217899,0.9056278068326804,0.1496327597075111,0.7358158539885049,0.2801909429053786,0.8365023847026376,0.8753504215433048,0.33456129585170585,0.3533464971863498
0.8036783988250504,0.23626374121993654,0.4525673561753507,0.46438984833153873,0.8106947164717537,0.6496371975788919,0.35406719732383946,0.5005667855205755,0.5601730844634407,0.6492739460961254,0.42554986140241513,0.7372419452265329,0.2122089348228725,0.21091192390422375,0.48845227834691446,0.4300540778185901,0.8504257486947923,0.7744842098033126,0.2721195711512367,0.8446089695708823,0.003985446909528179,0.6407820551645325,0.9407676009184673,0.3955363051768438,0.7878881723233675,0.5767411957541149,0.6956361440784918,0.30260690941505325,0.9253398972898839
0.45973494551771393,0.361044967954088,0.4571173714033674,0.4251157546753598,0.4699984332157131,0.4322910852072589,0.8122976267203299,0.9856688326181555,0.41346712299482125,0.5635629545771315,0.22205633255371773,0.41551314634940045,0.6088072447769661,0.8340532221045756,0.01152763839068982,0.43850671498914706,0.6723224733348363,0.26221570911427355,0.7927913667584824,0.8035866408467113,0.3113014723229079,0.7486688069896882,0.2426773392145256,0.7175919048628859,0.32658032454451746,0.24854161357163243,0.6228767310695824,0.2531803068589179,0.6549055781938817
0.7428519763551034,0.20094994056430682,0.6266638862719152,0.9482614275721564,0.2547113033796438,0.2518048407726924,0.47667646846044687,0.5504020666834026,0.9258216473222657,0.25357112008869054,0.3199223537447732,0.7133937198023588,0.6722122228433443,0.6526759435283233,0.722376956960942,0.8213350668125841,0.7160530864763677,0.05017888061185763,0.6720550170628468,0.1662833255407378,0.8972523736361061,0.5324166010950235,0.6126399219620584,0.8609089475652962,0.3791494565450968,0.688077785966452,0.6822845394937308,0.18971844150160555,0.05780239891661637
0.9901434598403692,0.39741715494362717,0.9721654895983479,0.3269121595154789,0.7474218222418111,0.4859291555443056,0.840576107420858,0.8358905779342651,0.23326312118850134,0.7822932765799799,0.3690911911292127,0.6292084816433612,0.5330533627317614,0.2840186580711752,0.4923270511271193,0.3278981893961074,0.4316563128760777,0.7823128417776305,0.13925198459728205,0.6587847520129938,0.3420935665703896,0.7317148826320662,0.9839128220379383,0.23013481870879676,0.9228079740014201,0.8881191184334242,0.29877998885241935,0.16476889580308612,0.4731237674509763
0.4414964210074349,0.7592248463315745,0.3115448758622484,0.7467302952511627,0.5616998553070718,0.6992061655227292,0.806596556371533,0.44906950010083113,0.49569809418270633,0.8800895343048322,0.30507953264959886,0.6016138889934158,0.9641792038414427,0.9548490566613211,0.8658145173317306,0.6577043371084961,0.6398544030496544,0.5757410143582171,0.16021102556608624,0.7211856041293353,0.940881304416264,0.6971114284256098,0.5930129272209166,0.4089807099012319,0.7887959509295187,0.6171069303332949,0.6517538342055603,0.0771417213668657,0.3646439122185773
0.5973468319293906,0.8942779737667318,0.39418101725154914,0.4082757692870317,0.25530998514713144,0.3058290266348713,0.4930826871909829,0.6984885938449643,0.5074835439105443,0.21582536716974196,0.8287629749875223,0.7318830769456492,0.8026800378840788,0.7985859129130668,0.4687537703351484,0.7398742813657173,0.35711717435752377,0.21665750541449563,0.22015495967479343,0.7348640596608974,0.8580275564611868,0.7285100705612252,0.1998296592887851,0.5274313371052323,0.7915725701463373,0.6720012017251628,0.9428249666475702,0.4103670473101605,0.9280645746563558
0.2768984662987876,0.8391772706948758,0.2595450877524259,0.9356601341827802,0.3515898116815061,0.4589909000313161,0.3099278894139409,0.803759622977141,0.9672533966076772,0.2311739470469986,0.45221731129684206,0.5941684883248868,0.5113102519933534,0.43024680472893195,0.594723751251537,0.9103460490783234,0.4831618928696677,0.61447570073562,0.705515824930605,0.7162542996212002,0.9599989610180231,0.5914431897647706,0.3189948477841339,0.3674591834406509,0.39318871099364083,0.4973123892607874,0.49930823260369106,0.3364204563706915,0.5550534078959403
0.5419901531944583,0.37227623212473976,0.40262637157438785,0.5448972076597824,0.4082651401988854,0.21407888113662737,0.8512674110241798,0.20951895546901256,0.6278745180751049,0.7268617328473621,0.24853459281355408,0.35517545356101876,0.7287175273838056,0.8697764727276516,0.5164256075513236,0.5637200332178343,0.6202121237047561,0.823768615123647,0.27320955211093,0.9641066531698274,0.7908475030464082,0.6931973346964673,0.5749465262859162,0.8235782385167453,0.857982122117738,0.3392382254703358,0.7964510531023815,0.21633104154980815,0.4841677232858831
0.8529511267699776,0.08921326128420479,0.4850650689487465,0.23959336482638854,0.21494952719538313,0.7960280517527905,0.33443516577819105,0.6334713479828868,0.37035534992148567,0.6870585284592934,0.4336367216454873,0.7855667732719326,0.7395485802673367,0.40353265749553946,0.8426114253766034,0.8653681647498812,0.30155551049075346,0.9693326890706765,0.21527703621828354,0.19743291931295784,0.9886300993732119,0.5499733745553317,0.32022494201269525,0.30723854859534505,0.8155704503282967,0.2639300546500292,0.727805243600357,0.3825421969327078,0.8993202161962325
0.3665373915947594,0.13094911423180627,0.4702409218741181,0.6017146187209022,0.4071409031656174,0.026165008979960103,0.8586880103281586,0.5960272210731283,0.658998830107043,0.983897879870646,0.7034742341991337,0.6195585934885321,0.6945082742301093,0.2589557123978603,0.4059158855794175,0.7215254228477223,0.688803457053042,0.7544384706854027,0.4072658226498631,0.662304129528857,0.2962707245029512,0.7710294429971015,0.5560951774314724,0.6634339251990014,0.9650501846670048,0.7375094575718049,0.3236170403632924,0.23100021648793603,0.5208041218321748
0.6426234454374362,0.19710475220070794,0.7106553278349556,0.5664160551201218,0.7224302972577638,0.14689498049509903,0.5843693791444045,0.41332899884527347,0.6469128807919472,0.6493255555464849,0.5826104095178058,0.5031006100343629,0.7166969557342127,0.17958047864919807,0.4656463118379712,0.8265104237620015,0.36537412724707946,0.7018091646060388,0.4048516393057542,0.7390078139277145,0.3135502631155154,0.6333205014033594,0.7848378618811822,0.7157779496390769,0.36501459976702505,0.6740617002836113,0.4159072117866525,0.29677850270721345,0.5886242362478196
0.8886418055291115,0.7677549932054093,0.27834565342187906,0.9949023574388172,0.6611053565334016,0.7375837740659243,0.7236391770045917,0.4237468744238324,0.7655525047523952,0.48560446158110093,0.6660869409254808,0.7766040116841821,0.553593168917488,0.5921946995062075,0.6734319579249433,0.6195187619881166,0.654139263490426,0.7231887488198382,0.646824619698451,0.40117996211530305,0.4460230647733707,0.32906667440772264,0.562609010824987,0.175382223295656,0.8674797185360604,0.8445720691869043,0.5242093361913662,0.28752391780628683,0.05504817525802541
0.2515650427804259,0.9194049978576038,0.31072082670494044,0.46107772607905817,0.31641770916841344,0.07668798374336627,0.45779197550882345,0.5753035193786257,0.49061847632116956,0.4223600363469613,0.5539029552312246,0.31554287900877515,0.6917259806696312,0.13526913229419363,0.6168160122443201,0.5636255005087598,0.8105020081347813,0.560264268517626,0.015932642374218986,0.7190241516065339,0.8606027734736288,0.6761395084234193,0.9358614162844989,0.8504940767164547,0.20254499420110855,0.693600882415411,0.05802054930874273,0.3569073629992858,0.8593729659029322
0.15111347299787953,0.15275916919690716,0.2509175124066526,0.7843127962864296,0.7507173035960636,0.2239507204663043,0.5332951517075895,0.5167613089444427,0.5097296602425097,0.07467809867083908,0.19296426897969193,0.0533246111407123,0.24671844440173168,0.9169208811424675,0.1625556490920559,0.18866695945210177,0.856706276956027,0.368787593165972,0.9558761511291972,0.8793993664390478,0.1623985922146103,0.5688379682499923,0.02755707628141768,0.6553971317276407,0.5282807503247198,0.15180604549285714,0.8121790221415632,0.5223501502263075,0.32794452762962994
0.7084456840038074,0.9080002018716671,0.9721654895983479,0.6217099420184488,0.3527780143053327,0.5997816441520529,0.715769202587983,0.44808200132689746,0.5382072097371994,0.10933137290615119,0.06715218611101836,0.8477311493458477,0.6340175959667862,0.7804765600342491,0.01152763839068982,0.8536318877455017,0.7296016094711123,0.2686357367205236,0.11785310871223592,0.35648582711014104,0.8487712526962029,0.11073402492580131,0.40746266585931523,0.2325393166339586,0.7787686797673542,0.08145556713537366,0.4013634207472172,0.9711923782625097,0.5343840654406874
0.716798049714138,0.09523646070706318,0.5954907519812136,0.7730690296143772,0.9894630970609886,0.17506700105617334,0.5262842576688578,0.38243601633331864,0.5270389028100148,0.7316339189333528,0.6824805123879673,0.5363341829696295,0.6078491303858915,0.7987682041182411,0.18333576986090094,0.7919976748385698,0.5401845770633046,0.5862979628623186,0.023546342483928118,0.8206480750140632,0.8975467617948443,0.42779567800160545,0.9839128220379383,0.23629511274546336,0.8357300175087518,0.5448454280859799,0.7225227893012557,0.7134213975057969,0.15193642022296677
0.8510535222672038,0.1793266738216124,0.2870194154257027,0.7044578476338423,0.7629657377289663,0.6729205057448618,0.6752132160775538,0.5524680628886054,0.21429746204841155,0.7227571732913181,0.27651730424240134,0.7678656816846231,0.3969734623021854,0.18868485305955185,0.4799829972551797,0.45994512944626165,0.7721385184195116,0.8146856597814033,0.09276518692025201,0.4590415734123404,0.2711173668330696,0.02464921075843851,0.4181427558646116,0.14414421380708636,0.4813875801885842,0.34864617195443376,0.0005420358003592751,0.3489418004216758,0.11730547307950212
0.39626702073058256,0.37373620231321303,0.4906463832275978,0.24296792973189507,0.2545892726715867,0.32662545770518797,0.986647092188875,0.772355388024841,0.7390642249341433,0.49708507023809767,0.37869481902469565,0.6468442681231457,0.6778339419511606,0.4489555688005415,0.5026023572907122,0.7063645102236069,0.7873531295270639,0.6777862149705465,0.5303276818538989,0.9638507081572641,0.2889168899369404,0.6826829691897639,0.4551580491046642,0.6142508116810247,0.3752255543773341,0.2615692452930949,0.5853362888146578,0.14588793332185618,0.9280645746563558
0.23314965091855488,0.8471398738117047,0.5009773211915928,0.6720143398457741,0.26093666561928497,0.5404872171410275,0.21895536123737497,0.36060848080731644,0.166053023140239,0.2111602957976759,0.24938628417980518,0.3694024822747285,0.8373438338775043,0.6391981592019582,0.29923382658722286,0.6010020375805134,0.30115378632005885,0.39547373374294614,0.19808834317897284,0.440188575482354,0.44091181941037255,0.40784557557866935,0.3839372020244043,0.3944171260970719,0.29042891928118797,0.40649936453574975,0.6829389262198221,0.30524394966319646,0.4771516107285816
0.6191262276236205,0.17050789260446092,0.4107022775296101,0.5054080043605051,0.6303964031113918,0.4532894131442166,0.03656853079080624,0.34675536672776963,0.7150398457254299,0.7496104252003547,0.2111548580587424,0.41835156749625857,0.7663648765676201,0.2854405412758511,0.726792730434296,0.8430848007517269,0.9061712798255478,0.9062157458607412,0.14357171210681746,0.8500846475056305,0.571639796980557,0.6134757796716194,0.6468134012689346,0.7525656777479666,0.24366757169328052,0.6511929144167421,0.579178240062312,0.25604356543352513,0.21801684253712167
0.7601432439336349,0.12879960429909557,0.4785760585881764,0.7018740156002367,0.6176066089664695,0.49463093918030643,0.39525622105336017,0.35695911973585226,0.4956370555468431,0.7715504464729492,0.6132183523714323,0.4801115232894971,0.7311481700767627,0.21031851770367332,0.44943698719153335,0.5016166580201618,0.6049703783846088,0.5335472804799749,0.08384804140512084,0.6756796125591874,0.21800784759609976,0.24178830878482505,0.8423771501728166,0.8161976502458244,0.5903978097730069,0.23750194252541146,0.1535973677398434,0.2988496169103839,0.5545649515897569
0.2745341563670365,0.7301331132375296,0.5122125016955091,0.8153993965581328,0.2598215635313603,0.6768542562923101,0.986647092188875,0.9674716911142134,0.3346711409205897,0.27602447616792547,0.5389631329884578,0.5095240772949587,0.9763060682909334,0.18812310077316857,0.5587405712471711,0.9883181641265173,0.8314340634268265,0.32793742958152594,0.26167219346091475,0.8018933740944104,0.8652556013247704,0.6039559869266531,0.9001113165962759,0.499696361492482,0.7085132237068157,0.4701361692706949,0.6166282021909089,0.48860672175037645,0.2589970258860667
0.6445140268677266,0.20263348765091774,0.4400174657408351,0.5076369672267999,0.9506927822318842,0.15321112282670768,0.875532210856231,0.047155727604231756,0.5206838258762015,0.8661006053563395,0.6099393482233779,0.37824003532917394,0.6907314989988638,0.4054818654037529,0.5106151719418558,0.1992300513183859,0.49124964750871103,0.720413112227405,0.23235206755678323,0.8589544040967668,0.20448357584087867,0.5295890638881738,0.5679836624046575,0.7622632618125247,0.7568380643528207,0.3656370307436576,0.20754896910294696,0.1983558955194864,0.05504817525802541
0.8709946854491584,0.29109702515939445,0.18202992031813248,0.5125391454962546,0.4912091075335653,0.40012941470285923,0.9024294165218119,0.4747623677795125,0.2327465967857737,0.7946944701766057,0.7193788875362447,0.7064595387796693,0.5765128493562488,0.12599719264898934,0.01152763839068982,0.9326759110533249,0.2227654465432526,0.7958263376545776,0.2764678962231384,0.8552470924693245,0.8254467657089001,0.8404958702946063,0.30167317635080426,0.8084542947855261,0.7824807720696503,0.12880534994902887,0.49382658083018327,0.7808924123515772,0.05504817525802541
0.9677734707103662,0.27016092816945547,0.7871843553261896,0.8379361591348444,0.008358825607027054,0.8111411256568272,0.7512548319810171,0.292401278409829,0.6876648235851699,0.428664799299109,0.5702564385522986,0.7968618156823772,0.5044741792887715,0.9068636067871584,0.2623541410549702,0.9369113237871677,0.3551313259879054,0.8646984637213517,0.6369478068318472,0.7867963774279744,0.393214529615198,0.02464921075843851,0.7077323458183427,0.20192316811977654,0.23420940653692135,0.26904030959763936,0.26201338042969496,0.048174243056026994,0.6421627336846378
0.7689384526906479,0.8166931689668377,0.18257180821810906,0.38927111154166216,0.7955294832833882,0.2703273218354544,0.3479650272125825,0.637976656648487,0.43847346975298906,0.45781272504916626,0.5371900241664938,0.12935319416462226,0.7345590039138983,0.22564408883350334,0.39877688755900886,0.17352671909887368,0.532087669240192,0.16230844737465977,0.2607988415826658,0.7053384808614445,0.18513653020871113,0.5747707898197992,0.747789207509224,0.9718460546508038,0.3974141702605334,0.6031224914219171,0.7764199646969692,0.4106087248965876,0.13151451650091264
0.7422412292597848,0.7381753486064938,0.24891516422137386,0.6006716114379076,0.33371251534099877,0.4227267788047992,0.4236210982919002,0.2957201188846791,0.005580974267732852,0.32583479033356855,0.16727721547832541,0.6662154241963332,0.019757657424554598,0.7158859424760798,0.7427881129694666,0.11350720329748668,0.5438495839842233,0.30651507047978194,0.2310567335979816,0.571157884851713,0.7486369393358254,0.5891748599774455,0.35215383492649965,0.7210366783970646,0.3520863742451331,0.08684755897127133,0.8323679136270881,0.4062764643222527,0.5387882247942891
0.16168837815983528,0.6814528567126331,0.36402084460849965,0.5391733678309729,0.3793534096262502,0.7737642332686931,0.5821336019605051,0.4365632965518949,0.7979535289791081,0.21469836040896734,0.3489139669060504,0.6653388203695524,0.7360438970666886,0.7891769659279314,0.05187279800557004,0.788754014988519,0.5287884281151893,0.11821730221376503,0.35315158980662326,0.8001777983594927,0.9807332851246258,0.5772276985748678,0.02755707628141768,0.3290046945071024,0.3252944315102117,0.2502209841715364,0.5316804037112918,0.06903936563458582,0.8318414027223598
0.28342973750458733,0.47551238964830794,0.15676324761189536,0.3564026200147629,0.6346662925966504,0.10839761591902308,0.6690034712597989,0.5791860584330627,0.43071163944647456,0.983897879870646,0.4784114764115662,0.3038500504668649,0.7011865898390506,0.10086641446369002,0.5639871756981694,0.23296004958444064,0.4429387853482947,0.7032946512880485,0.8275888878187889,0.77767644999639,0.19355493518922362,0.4898292802804845,0.6450688702980037,0.5953227310554798,0.6414919969761563,0.993966816224412,0.6075677600791651,0.3450544071512436,0.5256778336271982
